Date,Product(ID#),Game,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold,Base Price,Sale Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD)
05-06-24,195523,Game 71,Taiwan,Asia,1,0,1,468,94,TWD,2.9,0,-0.1234,2.7766
05-06-24,195523,Game 71,Ukraine,Central Asia,2,0,2,99,19,UAH,0.9427,0,-0.1489,0.7938
05-06-24,195523,Game 71,United States,North America,77,1,76,19.99,3.99,USD,324.43,3.99,-17.2,303.24
05-06-24,195523,Game 71,Uruguay,Latin America,1,0,1,429,86,UYU,2.205,0,0,2.205
05-06-24,195523,Game 71,Canada,North America,1,0,1,21.99,4.39,CAD,3.608,0,-0.4146,3.1934
05-06-24,195523,Game 71,Switzerland,Western Europe,1,0,1,19,3.8,CHF,4.2577,0,-0.3137,3.944
05-06-24,195523,Game 71,United States,North America,4,0,4,19.99,3.99,USD,16.84,0,-0.88,15.96
05-06-24,195523,Game 71,Czech Republic,Eastern Europe,1,0,1,19.99,3.99,EUR,4.3381,0,-0.7502,3.5879
05-06-24,195523,Game 71,Germany,Western Europe,1,0,1,19.99,3.99,EUR,4.3336,0,-0.6951,3.6385
05-06-24,195523,Game 71,Russian Federation,Central Asia,1,0,1,419,83.2,RUB,0.9329,0,-0.1555,0.7774
05-06-24,195523,Game 71,United States,North America,2,0,2,19.99,3.99,USD,8.68,0,-0.7,7.98
05-06-24,6829,Game 86,Belgium,Western Europe,1,0,1,4.99,0.37,EUR,0.4022,0,-0.0652,0.337
05-06-24,6829,Game 86,China,Asia,3,1,2,26,1.95,CNY,0.806,0.2685,0,0.5375
05-06-24,6829,Game 86,Spain,Western Europe,1,0,1,4.99,0.37,EUR,0.4022,0,-0.0652,0.337
05-06-24,6829,Game 86,United Kingdom,Western Europe,2,0,2,4.79,0.35,GBP,0.8937,0,-0.1532,0.7405
05-06-24,6829,Game 86,Kazakhstan,Central Asia,3,0,3,1250,93,KZT,0.6209,0,-0.0667,0.5542
05-06-24,6829,Game 86,Mexico,Latin America,1,0,1,67.99,5.09,MXN,0.2888,0,-0.0397,0.2491
05-06-24,6829,Game 86,Russian Federation,Central Asia,1,0,1,154,11.5,RUB,0.1293,0,-0.0216,0.1077
05-06-24,6829,Game 86,United States,North America,1,0,1,5.99,0.44,USD,0.44,0,0,0.44
05-06-24,14769,Game 87,Belgium,Western Europe,1,0,1,1.99,0.59,EUR,0.6413,0,-0.1087,0.5326
05-06-24,14769,Game 87,China,Asia,3,1,2,11,3.3,CNY,1.3643,0.4545,0,0.9098
05-06-24,14769,Game 87,Spain,Western Europe,1,0,1,1.99,0.59,EUR,0.6413,0,-0.1087,0.5326
05-06-24,14769,Game 87,Finland,Western Europe,1,0,1,1.99,0.59,EUR,0.641,0,-0.1195,0.5215
05-06-24,14769,Game 87,United Kingdom,Western Europe,2,0,2,1.49,0.44,GBP,1.1235,0,-0.1788,0.9447
05-06-24,14769,Game 87,Japan,Asia,1,0,1,198,59,JPY,0.3804,0,-0.0322,0.3482
05-06-24,14769,Game 87,Kazakhstan,Central Asia,3,0,3,450,135,KZT,0.9012,0,-0.0934,0.8078
05-06-24,14769,Game 87,Mexico,Latin America,1,0,1,25.99,7.79,MXN,0.4421,0,-0.0607,0.3814
05-06-24,14769,Game 87,Russian Federation,Central Asia,1,0,1,49,14.5,RUB,0.163,0,-0.0272,0.1358
05-06-24,14769,Game 87,United States,North America,1,0,1,1.99,0.59,USD,0.59,0,0,0.59
05-06-24,317537,Game 85,Belgium,Western Europe,1,0,1,4.99,1.24,EUR,1.3478,0,-0.2391,1.1087
05-06-24,317537,Game 85,China,Asia,4,1,3,22,5.5,CNY,3.0319,0.7575,0,2.2744
05-06-24,317537,Game 85,Spain,Western Europe,1,0,1,4.99,1.24,EUR,1.3478,0,-0.2391,1.1087
05-06-24,317537,Game 85,Finland,Western Europe,1,0,1,4.99,1.24,EUR,1.3472,0,-0.2607,1.0865
05-06-24,317537,Game 85,United Kingdom,Western Europe,2,0,2,3.99,0.99,GBP,2.5279,0,-0.4341,2.0938
05-06-24,317537,Game 85,Japan,Asia,1,0,1,520,130,JPY,0.8383,0,-0.0774,0.7609
05-06-24,317537,Game 85,Kazakhstan,Central Asia,3,0,3,1050,262,KZT,1.749,0,-0.1869,1.5621
05-06-24,317537,Game 85,Mexico,Latin America,1,0,1,57.99,14.49,MXN,0.8225,0,-0.1135,0.709
05-06-24,317537,Game 85,Russian Federation,Central Asia,1,0,1,133,33,RUB,0.3709,0,-0.0618,0.3091
05-06-24,317537,Game 85,United States,North America,1,0,1,4.99,1.24,USD,1.24,0,0,1.24
05-06-24,320287,Game 84,Belgium,Western Europe,1,0,1,7.99,0.79,EUR,0.8587,0,-0.1522,0.7065
05-06-24,320287,Game 84,China,Asia,3,1,2,37,3.7,CNY,1.5295,0.5095,0,1.02
05-06-24,320287,Game 84,Spain,Western Europe,1,0,1,7.99,0.79,EUR,0.8587,0,-0.1522,0.7065
05-06-24,320287,Game 84,Finland,Western Europe,1,0,1,7.99,0.79,EUR,0.8583,0,-0.163,0.6953
05-06-24,320287,Game 84,United Kingdom,Western Europe,2,0,2,7.19,0.71,GBP,1.8129,0,-0.3064,1.5065
05-06-24,320287,Game 84,Japan,Asia,1,0,1,1010,101,JPY,0.6512,0,-0.058,0.5932
05-06-24,320287,Game 84,Kazakhstan,Central Asia,2,0,2,1850,185,KZT,0.8222,0,-0.0888,0.7334
05-06-24,320287,Game 84,Mexico,Latin America,1,0,1,113.99,11.39,MXN,0.6465,0,-0.0891,0.5574
05-06-24,320287,Game 84,Russian Federation,Central Asia,1,0,1,259,25.5,RUB,0.2868,0,-0.0478,0.239
05-06-24,320287,Game 84,United States,North America,1,0,1,9.99,0.99,USD,0.99,0,0,0.99
05-06-24,53031,Game 42,Spain,Western Europe,1,0,1,6.99,0.58,EUR,0.6295,0,-0.1085,0.521
05-06-24,53031,Game 42,Russian Federation,Central Asia,2,0,2,400,33.6,RUB,0.7524,0,-0.1254,0.627
05-06-24,53031,Game 42,United States,North America,2,0,2,6.99,0.58,USD,1.21,0,-0.05,1.16
05-06-24,53031,Game 42,Australia,Oceania,1,0,1,9.95,0.83,AUD,0.5503,0,-0.053,0.4973
05-06-24,53031,Game 42,Canada,North America,1,0,1,7.79,0.65,CAD,0.5314,0,-0.0582,0.4732
05-06-24,432104,Game 43,Spain,Western Europe,1,0,1,3.99,0.59,EUR,0.6404,0,-0.1085,0.5319
05-06-24,432104,Game 43,Malaysia,South East Asia,1,0,1,12.5,1.87,MYR,0.3972,0,-0.0297,0.3675
05-06-24,432104,Game 43,Russian Federation,Central Asia,2,0,2,133,19.8,RUB,0.4434,0,-0.0739,0.3695
05-06-24,432104,Game 43,United States,North America,3,0,3,4.99,0.74,USD,2.29,0,-0.07,2.22
05-06-24,432104,Game 43,Australia,Oceania,1,0,1,7.5,1.12,AUD,0.7425,0,-0.0663,0.6762
05-06-24,432104,Game 43,Canada,North America,1,0,1,5.69,0.85,CAD,0.699,0,-0.0801,0.6189
05-06-24,607987,Game 35,Germany,Western Europe,1,0,1,5.69,2.13,EUR,2.314,0,-0.3694,1.9446
05-06-24,607993,Game 30,Germany,Western Europe,1,0,1,5.69,1.45,EUR,1.5754,0,-0.2499,1.3255
05-06-24,608002,Game 80,Germany,Western Europe,1,0,1,5.69,1.45,EUR,1.5754,0,-0.2499,1.3255
05-06-24,608005,Game 31,Germany,Western Europe,1,0,1,5.69,1.45,EUR,1.5754,0,-0.2499,1.3255
05-06-24,579120,Game 26,Hong Kong,Asia,1,0,1,80,32,HKD,4.0918,0,0,4.0918
05-06-24,579120,Game 26,India,South Asia,1,0,1,349,139,INR,1.6611,0,-0.251,1.4101
05-06-24,579120,Game 26,United States,North America,3,0,3,9.99,3.99,USD,12.23,0,-0.26,11.97
05-06-24,579120,Game 26,United States,North America,1,0,1,9.99,3.99,USD,4.23,0,-0.24,3.99
05-06-24,579120,Game 26,Lithuania,Eastern Europe,1,0,1,8.99,3.59,EUR,3.9003,0,-0.6736,3.2267
05-06-24,607243,Game 6,Hong Kong,Asia,1,0,1,52,20.8,HKD,2.6597,0,0,2.6597
05-06-24,607243,Game 6,India,South Asia,1,0,1,349,139,INR,1.6611,0,-0.251,1.4101
05-06-24,607243,Game 6,United States,North America,4,0,4,9.99,3.99,USD,16.55,0,-0.59,15.96
05-06-24,607243,Game 6,United States,North America,1,0,1,9.99,3.99,USD,4.23,0,-0.24,3.99
05-06-24,607243,Game 6,Lithuania,Eastern Europe,1,0,1,8.99,3.59,EUR,3.9003,0,-0.6736,3.2267
05-06-24,613827,Game 15,Hong Kong,Asia,1,0,1,80,32,HKD,4.0918,0,0,4.0918
05-06-24,613827,Game 15,India,South Asia,1,0,1,349,139,INR,1.6611,0,-0.251,1.4101
05-06-24,613827,Game 15,United States,North America,4,0,4,9.99,3.99,USD,16.55,0,-0.59,15.96
05-06-24,613827,Game 15,United States,North America,1,0,1,9.99,3.99,USD,4.23,0,-0.24,3.99
05-06-24,613827,Game 15,Lithuania,Eastern Europe,1,0,1,8.99,3.59,EUR,3.9003,0,-0.6736,3.2267
05-06-24,613830,Game 19,Hong Kong,Asia,1,0,1,52,16.64,HKD,2.1277,0,0,2.1277
05-06-24,613830,Game 19,India,South Asia,1,0,1,349,111,INR,1.3265,0,-0.2032,1.1233
05-06-24,613830,Game 19,United States,North America,2,0,2,9.99,3.19,USD,6.59,0,-0.21,6.38
05-06-24,613830,Game 19,United States,North America,1,0,1,9.99,3.19,USD,3.38,0,-0.19,3.19
05-06-24,613830,Game 19,Lithuania,Eastern Europe,1,0,1,8.99,2.87,EUR,3.118,0,-0.5432,2.5748
05-06-24,686204,Game 45,Hong Kong,Asia,1,0,1,52,20.8,HKD,2.6597,0,0,2.6597
05-06-24,686204,Game 45,India,South Asia,1,0,1,349,139,INR,1.6611,0,-0.251,1.4101
05-06-24,686204,Game 45,United States,North America,5,0,5,9.99,3.99,USD,20.92,0,-0.97,19.95
05-06-24,686204,Game 45,United States,North America,1,0,1,9.99,3.99,USD,4.23,0,-0.24,3.99
05-06-24,686204,Game 45,Lithuania,Eastern Europe,1,0,1,8.19,3.27,EUR,3.5527,0,-0.6193,2.9334
05-06-24,729344,Game 96,Hong Kong,Asia,1,0,1,52,20.8,HKD,2.6597,0,0,2.6597
05-06-24,729344,Game 96,India,South Asia,1,0,1,349,139,INR,1.6611,0,-0.251,1.4101
05-06-24,729344,Game 96,United States,North America,5,0,5,9.99,3.99,USD,20.92,0,-0.97,19.95
05-06-24,729344,Game 96,United States,North America,1,0,1,9.99,3.99,USD,4.23,0,-0.24,3.99
05-06-24,729344,Game 96,Lithuania,Eastern Europe,1,0,1,8.99,3.59,EUR,3.9003,0,-0.6736,3.2267
05-06-24,756570,Game 61,Hong Kong,Asia,1,0,1,52,20.8,HKD,2.6597,0,0,2.6597
05-06-24,756570,Game 61,India,South Asia,1,0,1,349,139,INR,1.6611,0,-0.251,1.4101
05-06-24,756570,Game 61,United States,North America,4,0,4,9.99,3.99,USD,16.55,0,-0.59,15.96
05-06-24,756570,Game 61,United States,North America,1,0,1,9.99,3.99,USD,4.23,0,-0.24,3.99
05-06-24,756570,Game 61,Lithuania,Eastern Europe,1,0,1,8.99,3.59,EUR,3.9003,0,-0.6736,3.2267
05-06-24,792993,Game 25,Hong Kong,Asia,1,0,1,66,52.8,HKD,6.7515,0,0,6.7515
05-06-24,792993,Game 25,India,South Asia,1,0,1,480,384,INR,4.5889,0,-0.7051,3.8838
05-06-24,792993,Game 25,United States,North America,3,0,3,9.99,7.99,USD,24.5,0,-0.53,23.97
05-06-24,792993,Game 25,United States,North America,1,0,1,9.99,7.99,USD,8.47,0,-0.48,7.99
05-06-24,792993,Game 25,Lithuania,Eastern Europe,1,0,1,9.75,7.8,EUR,8.4742,0,-1.4667,7.0075
05-06-24,885640,Game 67,Hong Kong,Asia,1,0,1,66,26.4,HKD,3.3758,0,0,3.3758
05-06-24,885640,Game 67,India,South Asia,1,0,1,480,192,INR,2.2945,0,-0.3466,1.9479
05-06-24,885640,Game 67,United States,North America,4,0,4,9.99,3.99,USD,16.55,0,-0.59,15.96
05-06-24,885640,Game 67,United States,North America,1,0,1,9.99,3.99,USD,4.23,0,-0.24,3.99
05-06-24,885640,Game 67,Lithuania,Eastern Europe,1,0,1,9.75,3.9,EUR,4.2371,0,-0.7388,3.4983
05-06-24,940888,Game 14,Hong Kong,Asia,1,0,1,66,52.8,HKD,6.7515,0,0,6.7515
05-06-24,940888,Game 14,India,South Asia,1,0,1,480,384,INR,4.5889,0,-0.7051,3.8838
05-06-24,940888,Game 14,United States,North America,5,0,5,9.99,7.99,USD,41.91,0,-1.96,39.95
05-06-24,940888,Game 14,United States,North America,1,0,1,9.99,7.99,USD,8.47,0,-0.48,7.99
05-06-24,940888,Game 14,Lithuania,Eastern Europe,1,0,1,9.75,7.8,EUR,8.4742,0,-1.4667,7.0075
05-06-24,607987,Game 35,Australia,Oceania,1,0,1,9.95,3.48,AUD,2.3067,0,-0.2121,2.0946
05-06-24,607987,Game 35,Switzerland,Western Europe,1,0,1,7.25,2.53,CHF,2.8257,0,-0.2122,2.6135
05-06-24,607987,Game 35,Spain,Western Europe,1,0,1,5.69,1.99,EUR,2.1625,0,-0.3803,1.7822
05-06-24,607987,Game 35,India,South Asia,1,0,1,259,90,INR,1.0774,0,-0.1676,0.9098
05-06-24,607993,Game 30,Australia,Oceania,1,0,1,9.95,2.37,AUD,1.5709,0,-0.1458,1.4251
05-06-24,607993,Game 30,Switzerland,Western Europe,1,0,1,7.25,1.72,CHF,1.921,0,-0.1452,1.7758
05-06-24,607993,Game 30,Spain,Western Europe,1,0,1,5.69,1.35,EUR,1.467,0,-0.2499,1.2171
05-06-24,607993,Game 30,India,South Asia,1,0,1,259,62,INR,0.7422,0,-0.1077,0.6345
05-06-24,607996,Game 4,Australia,Oceania,1,0,1,14.5,4.06,AUD,2.6913,0,-0.2453,2.446
05-06-24,607996,Game 4,Switzerland,Western Europe,1,0,1,10.99,3.07,CHF,3.4289,0,-0.2569,3.172
05-06-24,607996,Game 4,Spain,Western Europe,1,0,1,9.75,2.73,EUR,2.9666,0,-0.5107,2.4559
05-06-24,607996,Game 4,India,South Asia,1,0,1,480,134,INR,1.6041,0,-0.2394,1.3647
05-06-24,608002,Game 80,Australia,Oceania,1,0,1,9.95,2.37,AUD,1.5709,0,-0.1458,1.4251
05-06-24,608002,Game 80,Switzerland,Western Europe,1,0,1,7.25,1.72,CHF,1.921,0,-0.1452,1.7758
05-06-24,608002,Game 80,Spain,Western Europe,1,0,1,5.69,1.35,EUR,1.467,0,-0.2499,1.2171
05-06-24,608002,Game 80,India,South Asia,1,0,1,259,62,INR,0.7422,0,-0.1077,0.6345
05-06-24,608005,Game 31,Australia,Oceania,1,0,1,9.95,2.37,AUD,1.5709,0,-0.1458,1.4251
05-06-24,608005,Game 31,Switzerland,Western Europe,1,0,1,7.25,1.72,CHF,1.921,0,-0.1452,1.7758
05-06-24,608005,Game 31,Spain,Western Europe,1,0,1,5.69,1.35,EUR,1.467,0,-0.2499,1.2171
05-06-24,608005,Game 31,India,South Asia,1,0,1,259,62,INR,0.7422,0,-0.1077,0.6345
05-06-24,609695,Game 49,Australia,Oceania,1,0,1,9.95,2.37,AUD,1.5709,0,-0.1458,1.4251
05-06-24,609695,Game 49,Switzerland,Western Europe,1,0,1,7.25,1.72,CHF,1.921,0,-0.1452,1.7758
05-06-24,609695,Game 49,India,South Asia,1,0,1,259,62,INR,0.7422,0,-0.1077,0.6345
05-06-24,609698,Game 36,Australia,Oceania,1,0,1,9.95,3.48,AUD,2.3067,0,-0.2121,2.0946
05-06-24,609698,Game 36,Switzerland,Western Europe,1,0,1,7.25,2.53,CHF,2.8257,0,-0.2122,2.6135
05-06-24,609698,Game 36,India,South Asia,1,0,1,259,90,INR,1.0774,0,-0.1676,0.9098
05-06-24,609701,Game 91,Australia,Oceania,1,0,1,9.95,2.37,AUD,1.5709,0,-0.1458,1.4251
05-06-24,609701,Game 91,Switzerland,Western Europe,1,0,1,7.25,1.72,CHF,1.921,0,-0.1452,1.7758
05-06-24,609701,Game 91,India,South Asia,1,0,1,259,62,INR,0.7422,0,-0.1077,0.6345
05-06-24,691449,Game 7,Hong Kong,Asia,1,0,1,176,85.8,HKD,10.9712,0,0,10.9712
05-06-24,691449,Game 7,Japan,Asia,1,0,1,4100,1999,JPY,12.8912,0,-1.1737,11.7175
05-06-24,691449,Game 7,United States,North America,1,0,1,39.99,19.49,USD,20.71,0,-1.22,19.49
05-06-24,64339,Game 54,Canada,North America,1,0,1,7.79,0.84,CAD,0.684,0,-0.0728,0.6112
05-06-24,64339,Game 54,United States,North America,1,0,1,6.99,0.75,USD,0.8,0,-0.05,0.75
05-06-24,988925,Game 59,Canada,North America,1,0,1,7.79,4.8,CAD,3.915,0,-0.4221,3.4929
05-06-24,988925,Game 59,Russian Federation,Central Asia,1,0,1,240,147.84,RUB,1.66,0,-0.2767,1.3833
05-06-24,988925,Game 59,United States,North America,2,0,2,5.99,3.69,USD,7.88,0,-0.5,7.38
05-06-24,197116,Game 90,United States,North America,1,0,1,19.99,3.39,USD,3.66,0,-0.27,3.39
05-06-24,197116,Game 90,United States,North America,1,0,1,19.99,3.39,USD,3.69,0,-0.3,3.39
05-06-24,724124,Game 5,United States,North America,1,0,1,19.99,8.49,USD,9.17,0,-0.68,8.49
05-06-24,39496,Game 72,Australia,Oceania,2,0,2,8.5,1.7,AUD,2.2544,0,-0.199,2.0554
05-06-24,39496,Game 72,Belgium,Western Europe,2,1,1,5.99,1.19,EUR,2.5836,1.2911,-0.2281,1.0644
05-06-24,39496,Game 72,Brazil,Latin America,6,0,6,11.99,2.39,BRL,2.7093,0,0,2.7093
05-06-24,39496,Game 72,Canada,North America,11,1,10,6.49,1.3,CAD,11.8167,1.0887,-1.2535,9.4745
05-06-24,39496,Game 72,Chile,Latin America,2,0,2,3500,700,CLP,1.5316,0,-0.2451,1.2865
05-06-24,39496,Game 72,Colombia,Latin America,2,0,2,14300,2860,COP,1.4528,0,-0.2322,1.2206
05-06-24,39496,Game 72,Germany,Western Europe,10,2,8,5.99,1.19,EUR,12.9181,2.5822,-1.6502,8.6857
05-06-24,39496,Game 72,Denmark,Western Europe,3,0,3,5.99,1.19,EUR,3.8807,0,-0.7826,3.0981
05-06-24,39496,Game 72,Finland,Western Europe,1,0,1,5.99,1.19,EUR,1.2911,0,-0.2495,1.0416
05-06-24,39496,Game 72,France,Western Europe,2,0,2,5.99,1.19,EUR,2.5846,0,-0.4344,2.1502
05-06-24,39496,Game 72,United Kingdom,Western Europe,7,2,5,4.79,0.95,GBP,8.494,2.4236,-1.0222,5.0482
05-06-24,39496,Game 72,India,South Asia,1,0,1,299,59,INR,0.7053,0,-0.1076,0.5977
05-06-24,39496,Game 72,Korea Republic of,Asia,2,0,2,6500,1300,KRW,1.889,0,-0.1744,1.7146
05-06-24,39496,Game 72,Mexico,Latin America,1,0,1,65.99,13.19,MXN,0.7499,0,-0.1035,0.6464
05-06-24,39496,Game 72,Netherlands,Western Europe,6,0,6,5.99,1.19,EUR,7.7466,0,-1.3668,6.3798
05-06-24,39496,Game 72,Philippines,South East Asia,2,0,2,199.95,39.98,PHP,1.3598,0,0,1.3598
05-06-24,39496,Game 72,Poland,Eastern Europe,2,0,2,22.99,4.59,PLN,2.32,0,-0.4347,1.8853
05-06-24,39496,Game 72,Portugal,Western Europe,1,0,1,5.99,1.19,EUR,1.2911,0,-0.2387,1.0524
05-06-24,39496,Game 72,Russian Federation,Central Asia,1,0,1,149,29.6,RUB,0.3316,0,-0.0552,0.2764
05-06-24,39496,Game 72,Sweden,Western Europe,2,0,2,5.99,1.19,EUR,2.5859,0,-0.5215,2.0644
05-06-24,39496,Game 72,Turkey,Middle East,1,0,1,5.79,0.99,USD,1.19,0,-0.2,0.99
05-06-24,39496,Game 72,United States,North America,73,3,70,5.99,1.19,USD,91.32,3.84,-4.18,83.3
05-06-24,39496,Game 72,Netherlands,Western Europe,1,0,1,5.99,1.19,EUR,1.2911,0,-0.2278,1.0633
05-06-24,39496,Game 72,Norway,Western Europe,1,0,1,40,8,NOK,0.7534,0,-0.1507,0.6027
05-06-24,39496,Game 72,United States,North America,3,0,3,5.99,1.19,USD,3.82,0,-0.25,3.57
05-06-24,39496,Game 72,Canada,North America,1,0,1,6.49,1.3,CAD,1.0004,0,-0.0511,0.9493
05-06-24,39496,Game 72,United Kingdom,Western Europe,2,0,2,4.79,0.95,GBP,2.4255,0,-0.4085,2.017
05-06-24,39496,Game 72,United States,North America,1,0,1,5.99,1.19,USD,1.31,0,-0.12,1.19
05-06-24,39499,Game 70,Australia,Oceania,2,0,2,14.5,2.9,AUD,3.8456,0,-0.3448,3.5008
05-06-24,39499,Game 70,Belgium,Western Europe,2,1,1,9.99,1.99,EUR,4.3202,2.159,-0.3801,1.7811
05-06-24,39499,Game 70,Brazil,Latin America,6,0,6,19.99,3.99,BRL,4.5229,0,0,4.5229
05-06-24,39499,Game 70,Canada,North America,11,1,10,10.99,2.19,CAD,19.8934,1.8413,-2.0916,15.9605
05-06-24,39499,Game 70,Chile,Latin America,2,0,2,5500,1100,CLP,2.4068,0,-0.3851,2.0217
05-06-24,39499,Game 70,Colombia,Latin America,2,0,2,23500,4700,COP,2.3874,0,-0.381,2.0064
05-06-24,39499,Game 70,Germany,Western Europe,10,2,8,9.99,1.99,EUR,21.602,4.318,-2.7794,14.5046
05-06-24,39499,Game 70,Denmark,Western Europe,3,0,3,9.99,1.99,EUR,6.4894,0,-1.3044,5.185
05-06-24,39499,Game 70,Finland,Western Europe,1,0,1,9.99,1.99,EUR,2.159,0,-0.4231,1.7359
05-06-24,39499,Game 70,France,Western Europe,2,0,2,9.99,1.99,EUR,4.322,0,-0.7167,3.6053
05-06-24,39499,Game 70,United Kingdom,Western Europe,7,2,5,6.99,1.39,GBP,12.4287,3.5463,-1.4698,7.4126
05-06-24,39499,Game 70,India,South Asia,1,0,1,369,74,INR,0.8846,0,-0.1315,0.7531
05-06-24,39499,Game 70,Korea Republic of,Asia,2,0,2,10500,2100,KRW,3.051,0,-0.276,2.775
05-06-24,39499,Game 70,Mexico,Latin America,1,0,1,109.99,21.99,MXN,1.2502,0,-0.1723,1.0779
05-06-24,39499,Game 70,Netherlands,Western Europe,6,0,6,9.99,1.99,EUR,12.954,0,-2.2782,10.6758
05-06-24,39499,Game 70,Philippines,South East Asia,2,0,2,319.95,63.98,PHP,2.176,0,0,2.176
05-06-24,39499,Game 70,Poland,Eastern Europe,2,0,2,37.99,7.59,PLN,3.8364,0,-0.7178,3.1186
05-06-24,39499,Game 70,Portugal,Western Europe,1,0,1,9.99,1.99,EUR,2.159,0,-0.4014,1.7576
05-06-24,39499,Game 70,Russian Federation,Central Asia,1,0,1,249,49.6,RUB,0.5557,0,-0.0927,0.463
05-06-24,39499,Game 70,Sweden,Western Europe,2,0,2,9.99,1.99,EUR,4.3242,0,-0.8692,3.455
05-06-24,39499,Game 70,Turkey,Middle East,1,0,1,9.66,1.66,USD,1.99,0,-0.33,1.66
05-06-24,39499,Game 70,United States,North America,72,3,69,9.99,1.99,USD,150.56,6.41,-6.84,137.31
05-06-24,39499,Game 70,Netherlands,Western Europe,1,0,1,9.99,1.99,EUR,2.159,0,-0.3797,1.7793
05-06-24,39499,Game 70,Norway,Western Europe,1,0,1,70,14,NOK,1.3185,0,-0.2637,1.0548
05-06-24,39499,Game 70,United States,North America,3,0,3,9.99,1.99,USD,6.4,0,-0.43,5.97
05-06-24,39499,Game 70,Canada,North America,1,0,1,10.99,2.19,CAD,1.6795,0,-0.0803,1.5992
05-06-24,39499,Game 70,United Kingdom,Western Europe,2,0,2,6.99,1.39,GBP,3.5489,0,-0.5872,2.9617
05-06-24,39499,Game 70,United States,North America,2,0,2,9.99,1.99,USD,4.31,0,-0.33,3.98
05-06-24,607243,Game 6,United States,North America,1,0,1,9.99,3.99,USD,4.27,0,-0.28,3.99
05-06-24,686204,Game 45,United States,North America,1,0,1,9.99,3.99,USD,4.27,0,-0.28,3.99
05-06-24,854511,Game 60,United States,North America,1,0,1,29.99,23.99,USD,25.67,0,-1.68,23.99
06-06-24,6276,Game 50,Russian Federation,Central Asia,1,0,1,149,52,RUB,0.5826,0,-0.0971,0.4855
06-06-24,6276,Game 50,United States,North America,2,0,2,5.99,2.09,USD,4.35,0,-0.17,4.18
06-06-24,6829,Game 86,Brazil,Latin America,2,0,2,12.39,1.85,BRL,0.7021,0,0,0.7021
06-06-24,6829,Game 86,China,Asia,1,0,1,26,3.9,CNY,0.54,0,0,0.54
06-06-24,6829,Game 86,Japan,Asia,1,0,1,620,93,JPY,0.592,0,-0.0509,0.5411
06-06-24,6829,Game 86,Russian Federation,Central Asia,1,0,1,154,23,RUB,0.2582,0,-0.043,0.2152
06-06-24,6829,Game 86,United States,North America,2,0,2,5.99,0.89,USD,1.89,0,-0.11,1.78
06-06-24,6829,Game 86,Brazil,Latin America,1,0,1,12.39,1.85,BRL,0.3488,0,0,0.3488
06-06-24,7829,Game 95,Brazil,Latin America,1,0,1,19.99,3.99,BRL,0.7562,0,0,0.7562
06-06-24,7829,Game 95,China,Asia,1,0,1,36,7.2,CNY,0.9928,0,0,0.9928
06-06-24,7829,Game 95,Japan,Asia,1,0,1,980,196,JPY,1.25,0,-0.1148,1.1352
06-06-24,7829,Game 95,Russian Federation,Central Asia,1,0,1,249,49,RUB,0.549,0,-0.0915,0.4575
06-06-24,7829,Game 95,United States,North America,11,0,11,9.99,1.99,USD,22.53,0,-0.64,21.89
06-06-24,7829,Game 95,South Africa,Africa,1,0,1,109,21.8,ZAR,1.1476,0,-0.1495,0.9981
06-06-24,7829,Game 95,Brazil,Latin America,1,0,1,19.99,3.99,BRL,0.7533,0,0,0.7533
06-06-24,7829,Game 95,United States,North America,1,0,1,9.99,1.99,USD,2.15,0,-0.16,1.99
06-06-24,8107,Game 81 ,Brazil,Latin America,1,0,1,19.99,3.99,BRL,0.75,0,0,0.75
06-06-24,8107,Game 81 ,China,Asia,1,0,1,36,7.2,CNY,0.9928,0,0,0.9928
06-06-24,8107,Game 81 ,France,Western Europe,1,0,1,9.99,1.99,EUR,2.1515,0,-0.3568,1.7947
06-06-24,8107,Game 81 ,Russian Federation,Central Asia,1,0,1,249,49,RUB,0.549,0,-0.0915,0.4575
06-06-24,8107,Game 81 ,United States,North America,2,0,2,9.99,1.99,USD,3.98,0,0,3.98
06-06-24,14769,Game 87,Argentina,Latin America,1,0,1,1.99,1.19,USD,1.19,0,0,1.19
06-06-24,14769,Game 87,Indonesia,South East Asia,1,0,1,18999,11399,IDR,0.7002,0,-0.0694,0.6308
06-06-24,14770,Game 84,Brazil,Latin America,1,0,1,14.49,3.62,BRL,0.6851,0,0,0.6851
06-06-24,14770,Game 84,Ukraine,Central Asia,1,0,1,129,32,UAH,0.7905,0,-0.1235,0.667
06-06-24,34667,Game 93,Argentina,Latin America,1,0,1,9.99,1.39,USD,1.39,0,0,1.39
06-06-24,34667,Game 93,China,Asia,1,0,1,36,5.04,CNY,0.6949,0,0,0.6949
06-06-24,34667,Game 93,Hungary,Eastern Europe,1,0,1,9.99,1.39,EUR,1.5115,0,-0.3262,1.1853
06-06-24,34667,Game 93,Netherlands,Western Europe,1,0,1,9.99,1.39,EUR,1.51,0,-0.2607,1.2493
06-06-24,34667,Game 93,Poland,Eastern Europe,1,0,1,35.99,5.03,PLN,1.2704,0,-0.2374,1.033
06-06-24,34667,Game 93,Portugal,Western Europe,1,0,1,9.99,1.39,EUR,1.511,0,-0.2826,1.2284
